Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
pBICCNsMMrPRNRi7107115Td180702c.bam.tar,bam,pBICCNsMMrPRNRi7107115Td180702c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-47gbbdu,https://assets.nemoarchive.org/aln-47gbbdu,
pBICCNsMMrPRNRi7107115Td180702c.mex.tar.gz,mex,pBICCNsMMrPRNRi7107115Td180702c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-vmwbzux,https://assets.nemoarchive.org/der-vmwbzux,a1bc11623ff1b9f94ed2225b0fa6a9d4
pBICCNsMMrPRNRi7107115Td180702c_S9_L001.fastq.tar,fastq,pBICCNsMMrPRNRi7107115Td180702c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-phmy798,https://assets.nemoarchive.org/seq-phmy798,
pBICCNsMMrPRNRi7107115Td180702c_S9_L002.fastq.tar,fastq,pBICCNsMMrPRNRi7107115Td180702c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-q5u9uw6,https://assets.nemoarchive.org/seq-q5u9uw6,
pBICCNsMMrLSCi73614d180830a.bam.tar,bam,pBICCNsMMrLSCi73614d180830a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-r9qpev4,https://assets.nemoarchive.org/aln-r9qpev4,
pBICCNsMMrLSCi73614d180830a.mex.tar.gz,mex,pBICCNsMMrLSCi73614d180830a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-75gqw51,https://assets.nemoarchive.org/der-75gqw51,
pBICCNsMMrLSCi73614d180830a_S8_L001.fastq.tar,fastq,pBICCNsMMrLSCi73614d180830a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-3hx8oy2,https://assets.nemoarchive.org/seq-3hx8oy2,
pBICCNsMMrLSCi73614d180830a_S8_L002.fastq.tar,fastq,pBICCNsMMrLSCi73614d180830a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-xicudxm,https://assets.nemoarchive.org/seq-xicudxm,
pBICCNsMMrSCSi70470513Td180328.bam.tar,bam,pBICCNsMMrSCSi70470513Td180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-8ymew97,https://assets.nemoarchive.org/aln-8ymew97,
pBICCNsMMrSCSi70470513Td180328.mex.tar.gz,mex,pBICCNsMMrSCSi70470513Td180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-deozicy,https://assets.nemoarchive.org/der-deozicy,
pBICCNsMMrSCSi70470513Td180328_S9_L001.fastq.tar,fastq,pBICCNsMMrSCSi70470513Td180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-u96010c,https://assets.nemoarchive.org/seq-u96010c,
pBICCNsMMrSCSi70470513Td180328_S9_L002.fastq.tar,fastq,pBICCNsMMrSCSi70470513Td180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-mg0yr5y,https://assets.nemoarchive.org/seq-mg0yr5y,
pBICCNsMMrSCSi70470514Bd180328.bam.tar,bam,pBICCNsMMrSCSi70470514Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-7is8qz7,https://assets.nemoarchive.org/aln-7is8qz7,
pBICCNsMMrSCSi70470514Bd180328.mex.tar.gz,mex,pBICCNsMMrSCSi70470514Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-9mgavk2,https://assets.nemoarchive.org/der-9mgavk2,
pBICCNsMMrSCSi70470514Bd180328_S10_L002.fastq.tar,fastq,pBICCNsMMrSCSi70470514Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-5hiaitd,https://assets.nemoarchive.org/seq-5hiaitd,
pBICCNsMMrSCSi70470514Bd180328_S10_L001.fastq.tar,fastq,pBICCNsMMrSCSi70470514Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-7hq6ssb,https://assets.nemoarchive.org/seq-7hq6ssb,
pBICCNsMMrSCSi7207217Td180703a.bam.tar,bam,pBICCNsMMrSCSi7207217Td180703a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-vx34aq7,https://assets.nemoarchive.org/aln-vx34aq7,
pBICCNsMMrSCSi7207217Td180703a.mex.tar.gz,mex,pBICCNsMMrSCSi7207217Td180703a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-zw0mp28,https://assets.nemoarchive.org/der-zw0mp28,
pBICCNsMMrSCSi7207217Td180703a_S7_L001.fastq.tar,fastq,pBICCNsMMrSCSi7207217Td180703a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-8tm0znd,https://assets.nemoarchive.org/seq-8tm0znd,
pBICCNsMMrSCSi7207217Td180703a_S7_L002.fastq.tar,fastq,pBICCNsMMrSCSi7207217Td180703a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-5sfggxd,https://assets.nemoarchive.org/seq-5sfggxd,
pBICCNsMMrCBiAn1d181112i.bam.tar,bam,pBICCNsMMrCBiAn1d181112i,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-9pkzecw,https://assets.nemoarchive.org/aln-9pkzecw,
pBICCNsMMrCBiAn1d181112i.mex.tar.gz,mex,pBICCNsMMrCBiAn1d181112i,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-yghis1d,https://assets.nemoarchive.org/der-yghis1d,
pBICCNsMMrCBiAn1d181112i_S9_L001.fastq.tar,fastq,pBICCNsMMrCBiAn1d181112i,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-m0qt2tn,https://assets.nemoarchive.org/seq-m0qt2tn,
pBICCNsMMrCBiAn1d181112i_S9_L002.fastq.tar,fastq,pBICCNsMMrCBiAn1d181112i,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-1z95kj1,https://assets.nemoarchive.org/seq-1z95kj1,
pBICCNsMMrCBiIXd181030c.bam.tar,bam,pBICCNsMMrCBiIXd181030c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-ozwmvrn,https://assets.nemoarchive.org/aln-ozwmvrn,
pBICCNsMMrCBiIXd181030c.mex.tar.gz,mex,pBICCNsMMrCBiIXd181030c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-vy18nbv,https://assets.nemoarchive.org/der-vy18nbv,
pBICCNsMMrCBiIXd181030c_S6_L001.fastq.tar,fastq,pBICCNsMMrCBiIXd181030c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ejcz1u8,https://assets.nemoarchive.org/seq-ejcz1u8,
pBICCNsMMrCBiIXd181030c_S6_L002.fastq.tar,fastq,pBICCNsMMrCBiIXd181030c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-e3gex57,https://assets.nemoarchive.org/seq-e3gex57,
pBICCNsMMrORBi7167172Bd180613b.bam.tar,bam,pBICCNsMMrORBi7167172Bd180613b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-c4z8gi7,https://assets.nemoarchive.org/aln-c4z8gi7,
pBICCNsMMrORBi7167172Bd180613b.mex.tar.gz,mex,pBICCNsMMrORBi7167172Bd180613b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-azcz0kb,https://assets.nemoarchive.org/der-azcz0kb,
pBICCNsMMrORBi7167172Bd180613b_S9_L001.fastq.tar,fastq,pBICCNsMMrORBi7167172Bd180613b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-bu5ur2y,https://assets.nemoarchive.org/seq-bu5ur2y,
pBICCNsMMrORBi7167172Bd180613b_S9_L002.fastq.tar,fastq,pBICCNsMMrORBi7167172Bd180613b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-t5aq1q5,https://assets.nemoarchive.org/seq-t5aq1q5,
pBICCNsMMrORBi7167171Td180614b.bam.tar,bam,pBICCNsMMrORBi7167171Td180614b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-z96jaia,https://assets.nemoarchive.org/aln-z96jaia,
pBICCNsMMrORBi7167171Td180614b.mex.tar.gz,mex,pBICCNsMMrORBi7167171Td180614b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-3n9icqs,https://assets.nemoarchive.org/der-3n9icqs,
pBICCNsMMrORBi7167171Td180614b_S5_L001.fastq.tar,fastq,pBICCNsMMrORBi7167171Td180614b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ad4f44h,https://assets.nemoarchive.org/seq-ad4f44h,
pBICCNsMMrORBi7167171Td180614b_S5_L002.fastq.tar,fastq,pBICCNsMMrORBi7167171Td180614b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-umcf6fo,https://assets.nemoarchive.org/seq-umcf6fo,
pBICCNsMMrSSPi7027034d180403a.bam.tar,bam,pBICCNsMMrSSPi7027034d180403a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-hebj6th,https://assets.nemoarchive.org/aln-hebj6th,
pBICCNsMMrSSPi7027034d180403a.mex.tar.gz,mex,pBICCNsMMrSSPi7027034d180403a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-mkzt8h7,https://assets.nemoarchive.org/der-mkzt8h7,
pBICCNsMMrSSPi7027034d180403a_S12_L002.fastq.tar,fastq,pBICCNsMMrSSPi7027034d180403a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-uknzinq,https://assets.nemoarchive.org/seq-uknzinq,
pBICCNsMMrSSPi7027034d180403a_S12_L001.fastq.tar,fastq,pBICCNsMMrSSPi7027034d180403a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-bdm4k4t,https://assets.nemoarchive.org/seq-bdm4k4t,
pBICCNsMMrCBi733G7d180824.bam.tar,bam,pBICCNsMMrCBi733G7d180824,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-v3ivsjw,https://assets.nemoarchive.org/aln-v3ivsjw,
pBICCNsMMrCBi733G7d180824.mex.tar.gz,mex,pBICCNsMMrCBi733G7d180824,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-eb2apzy,https://assets.nemoarchive.org/der-eb2apzy,
pBICCNsMMrCBi733G7d180824_S2_L002.fastq.tar,fastq,pBICCNsMMrCBi733G7d180824,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-7vrvgwr,https://assets.nemoarchive.org/seq-7vrvgwr,
pBICCNsMMrCBi733G7d180824_S2_L001.fastq.tar,fastq,pBICCNsMMrCBi733G7d180824,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-pbis0q6,https://assets.nemoarchive.org/seq-pbis0q6,
pBICCNsMMrMOPi70470511Bd180328.bam.tar,bam,pBICCNsMMrMOPi70470511Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-daxmw78,https://assets.nemoarchive.org/aln-daxmw78,
pBICCNsMMrMOPi70470511Bd180328.mex.tar.gz,mex,pBICCNsMMrMOPi70470511Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-5afpeib,https://assets.nemoarchive.org/der-5afpeib,0e24582962f79e0e2ac4de585f64cf81
pBICCNsMMrMOPi70470511Bd180328_S5_L002.fastq.tar,fastq,pBICCNsMMrMOPi70470511Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ah5fxrf,https://assets.nemoarchive.org/seq-ah5fxrf,
pBICCNsMMrMOPi70470511Bd180328_S5_L001.fastq.tar,fastq,pBICCNsMMrMOPi70470511Bd180328,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-banv9hv,https://assets.nemoarchive.org/seq-banv9hv,
pBICCNsMMrCUL45i7027035Td180403b.bam.tar,bam,pBICCNsMMrCUL45i7027035Td180403b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-hpj7dwd,https://assets.nemoarchive.org/aln-hpj7dwd,
pBICCNsMMrCUL45i7027035Td180403b.mex.tar.gz,mex,pBICCNsMMrCUL45i7027035Td180403b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-duqcpsu,https://assets.nemoarchive.org/der-duqcpsu,0c5bf3f88c02eaf6f4a46ff8c7e5b61a
pBICCNsMMrCUL45i7027035Td180403b_S15_L002.fastq.tar,fastq,pBICCNsMMrCUL45i7027035Td180403b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-dc1d7eb,https://assets.nemoarchive.org/seq-dc1d7eb,
pBICCNsMMrCUL45i7027035Td180403b_S15_L001.fastq.tar,fastq,pBICCNsMMrCUL45i7027035Td180403b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-7m3xor3,https://assets.nemoarchive.org/seq-7m3xor3,
pBICCNsMMrCBiPFLd181102a.bam.tar,bam,pBICCNsMMrCBiPFLd181102a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-kzxopqo,https://assets.nemoarchive.org/aln-kzxopqo,
pBICCNsMMrCBiPFLd181102a.mex.tar.gz,mex,pBICCNsMMrCBiPFLd181102a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-kdr1uy3,https://assets.nemoarchive.org/der-kdr1uy3,93292c5250bbb764d2ad83ad8553321c
pBICCNsMMrCBiPFLd181102a_S14_L002.fastq.tar,fastq,pBICCNsMMrCBiPFLd181102a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-rrhu49v,https://assets.nemoarchive.org/seq-rrhu49v,
pBICCNsMMrCBiPFLd181102a_S14_L001.fastq.tar,fastq,pBICCNsMMrCBiPFLd181102a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-wi3n9s6,https://assets.nemoarchive.org/seq-wi3n9s6,
pBICCNsMMrENTLi72072110Bd180702b.bam.tar,bam,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-03y3ktn,https://assets.nemoarchive.org/aln-03y3ktn,
pBICCNsMMrENTLi72072110Bd180702b.mex.tar.gz,mex,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-3azqh2k,https://assets.nemoarchive.org/der-3azqh2k,4420f9dd687ecef26d827b95d1d1339d
pBICCNsMMrENTLi72072110Bd180702b_S1_L002.v2.fastq.tar,fastq,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-opmrg79,https://assets.nemoarchive.org/seq-opmrg79,
pBICCNsMMrENTLi72072110Bd180702b_S1_L001.fastq.tar,fastq,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-a0cvd69,https://assets.nemoarchive.org/seq-a0cvd69,
pBICCNsMMrENTLi72072110Bd180702b_S1_L001.v2.fastq.tar,fastq,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-m1zh4ct,https://assets.nemoarchive.org/seq-m1zh4ct,
pBICCNsMMrENTLi72072110Bd180702b_S1_L002.fastq.tar,fastq,pBICCNsMMrENTLi72072110Bd180702b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-umjxuxo,https://assets.nemoarchive.org/seq-umjxuxo,
pBICCNsMMrAUDi7207213Td180627.bam.tar,bam,pBICCNsMMrAUDi7207213Td180627,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-n8etucw,https://assets.nemoarchive.org/aln-n8etucw,
pBICCNsMMrAUDi7207213Td180627.mex.tar.gz,mex,pBICCNsMMrAUDi7207213Td180627,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-a76n1jq,https://assets.nemoarchive.org/der-a76n1jq,
pBICCNsMMrAUDi7207213Td180627_S10_L001.fastq.tar,fastq,pBICCNsMMrAUDi7207213Td180627,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-wvkmtk0,https://assets.nemoarchive.org/seq-wvkmtk0,
pBICCNsMMrAUDi7207213Td180627_S10_L002.fastq.tar,fastq,pBICCNsMMrAUDi7207213Td180627,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-xw4ywan,https://assets.nemoarchive.org/seq-xw4ywan,
pBICCNsMMrCBiVIIId181030.bam.tar,bam,pBICCNsMMrCBiVIIId181030,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-07p8d8b,https://assets.nemoarchive.org/aln-07p8d8b,
pBICCNsMMrCBiVIIId181030.mex.tar.gz,mex,pBICCNsMMrCBiVIIId181030,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-91jr9be,https://assets.nemoarchive.org/der-91jr9be,
pBICCNsMMrCBiVIIId181030_S3_L001.fastq.tar,fastq,pBICCNsMMrCBiVIIId181030,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-bfu4urp,https://assets.nemoarchive.org/seq-bfu4urp,
pBICCNsMMrCBiVIIId181030_S3_L002.fastq.tar,fastq,pBICCNsMMrCBiVIIId181030,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-tg3t4g8,https://assets.nemoarchive.org/seq-tg3t4g8,
pBICCNsMMrCBiCOPd181030b.bam.tar,bam,pBICCNsMMrCBiCOPd181030b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-f150ot1,https://assets.nemoarchive.org/aln-f150ot1,
pBICCNsMMrCBiCOPd181030b.mex.tar.gz,mex,pBICCNsMMrCBiCOPd181030b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-qoufezh,https://assets.nemoarchive.org/der-qoufezh,
pBICCNsMMrCBiCOPd181030b_S2_L001.fastq.tar,fastq,pBICCNsMMrCBiCOPd181030b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ceihe3n,https://assets.nemoarchive.org/seq-ceihe3n,
pBICCNsMMrCBiCOPd181030b_S2_L002.fastq.tar,fastq,pBICCNsMMrCBiCOPd181030b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-w7rkbvo,https://assets.nemoarchive.org/seq-w7rkbvo,
pBICCNsMMrCCB4i1FB4d180909.bam.tar,bam,pBICCNsMMrCCB4i1FB4d180909,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-9q7nj5q,https://assets.nemoarchive.org/aln-9q7nj5q,
pBICCNsMMrCCB4i1FB4d180909.mex.tar.gz,mex,pBICCNsMMrCCB4i1FB4d180909,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-e75s9em,https://assets.nemoarchive.org/der-e75s9em,
pBICCNsMMrCCB4i1FB4d180909_S3_L002.fastq.tar,fastq,pBICCNsMMrCCB4i1FB4d180909,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-p9mu67a,https://assets.nemoarchive.org/seq-p9mu67a,
pBICCNsMMrCCB4i1FB4d180909_S3_L001.fastq.tar,fastq,pBICCNsMMrCCB4i1FB4d180909,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-tzjxxg4,https://assets.nemoarchive.org/seq-tzjxxg4,
pBICCNsMMrBNSTi1Fd180717.bam.tar,bam,pBICCNsMMrBNSTi1Fd180717,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-jjaffrn,https://assets.nemoarchive.org/aln-jjaffrn,
pBICCNsMMrBNSTi1Fd180717.mex.tar.gz,mex,pBICCNsMMrBNSTi1Fd180717,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-ofh0xkb,https://assets.nemoarchive.org/der-ofh0xkb,
pBICCNsMMrBNSTi1Fd180717_S7_L002.fastq.tar,fastq,pBICCNsMMrBNSTi1Fd180717,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-1bm9gri,https://assets.nemoarchive.org/seq-1bm9gri,
pBICCNsMMrBNSTi1Fd180717_S7_L001.fastq.tar,fastq,pBICCNsMMrBNSTi1Fd180717,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-e0k1han,https://assets.nemoarchive.org/seq-e0k1han,
pBICCNsMMrBNSTi3Md180717a.bam.tar,bam,pBICCNsMMrBNSTi3Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-bzj4cyo,https://assets.nemoarchive.org/aln-bzj4cyo,
pBICCNsMMrBNSTi3Md180717a.mex.tar.gz,mex,pBICCNsMMrBNSTi3Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-sbbr5nj,https://assets.nemoarchive.org/der-sbbr5nj,
pBICCNsMMrBNSTi3Md180717a_S3_L001.fastq.tar,fastq,pBICCNsMMrBNSTi3Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-d0p4anx,https://assets.nemoarchive.org/seq-d0p4anx,
pBICCNsMMrBNSTi3Md180717a_S3_L002.fastq.tar,fastq,pBICCNsMMrBNSTi3Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-wkvn3y1,https://assets.nemoarchive.org/seq-wkvn3y1,
pBICCNsMMrBNSTi1Md180717a.bam.tar,bam,pBICCNsMMrBNSTi1Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-dh355k4,https://assets.nemoarchive.org/aln-dh355k4,
pBICCNsMMrBNSTi1Md180717a.mex.tar.gz,mex,pBICCNsMMrBNSTi1Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-nw99b28,https://assets.nemoarchive.org/der-nw99b28,
pBICCNsMMrBNSTi1Md180717a_S7_L002.fastq.tar,fastq,pBICCNsMMrBNSTi1Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-3yv65z1,https://assets.nemoarchive.org/seq-3yv65z1,
pBICCNsMMrBNSTi1Md180717a_S7_L001.fastq.tar,fastq,pBICCNsMMrBNSTi1Md180717a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-2tvogwc,https://assets.nemoarchive.org/seq-2tvogwc,
pBICCNsMMrMOPi70470512Bd180328a.bam.tar,bam,pBICCNsMMrMOPi70470512Bd180328a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-mrhvj12,https://assets.nemoarchive.org/aln-mrhvj12,
pBICCNsMMrMOPi70470512Bd180328a.mex.tar.gz,mex,pBICCNsMMrMOPi70470512Bd180328a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-x8qrc2u,https://assets.nemoarchive.org/der-x8qrc2u,6ff5a1e42a44c95863cdd0fda56062e0
pBICCNsMMrMOPi70470512Bd180328a_S6_L001.fastq.tar,fastq,pBICCNsMMrMOPi70470512Bd180328a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-zv02stc,https://assets.nemoarchive.org/seq-zv02stc,
pBICCNsMMrMOPi70470512Bd180328a_S6_L002.fastq.tar,fastq,pBICCNsMMrMOPi70470512Bd180328a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-xzxrp4r,https://assets.nemoarchive.org/seq-xzxrp4r,
pBICCNsMMrORBi7167171Td180614a.bam.tar,bam,pBICCNsMMrORBi7167171Td180614a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-da4qwbj,https://assets.nemoarchive.org/aln-da4qwbj,
pBICCNsMMrORBi7167171Td180614a.mex.tar.gz,mex,pBICCNsMMrORBi7167171Td180614a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-ba33q4w,https://assets.nemoarchive.org/der-ba33q4w,
pBICCNsMMrORBi7167171Td180614a_S4_L002.fastq.tar,fastq,pBICCNsMMrORBi7167171Td180614a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-8w152yd,https://assets.nemoarchive.org/seq-8w152yd,
pBICCNsMMrORBi7167171Td180614a_S4_L001.fastq.tar,fastq,pBICCNsMMrORBi7167171Td180614a,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-yj9wz48,https://assets.nemoarchive.org/seq-yj9wz48,
pBICCNsMMrSNRSNCi7207216Bd180715c.bam.tar,bam,pBICCNsMMrSNRSNCi7207216Bd180715c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-vchb04w,https://assets.nemoarchive.org/aln-vchb04w,
pBICCNsMMrSNRSNCi7207216Bd180715c.mex.tar.gz,mex,pBICCNsMMrSNRSNCi7207216Bd180715c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-gi2130k,https://assets.nemoarchive.org/der-gi2130k,6345d82cf32480bb98c748d8f732b20c
pBICCNsMMrSNRSNCi7207216Bd180715c_S5_L001.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207216Bd180715c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-o9whpy1,https://assets.nemoarchive.org/seq-o9whpy1,
pBICCNsMMrSNRSNCi7207216Bd180715c_S5_L002.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207216Bd180715c,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-8vhejgo,https://assets.nemoarchive.org/seq-8vhejgo,
pBICCNsMMrSNRSNCi7207215Td180703b.bam.tar,bam,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-6qb76yu,https://assets.nemoarchive.org/aln-6qb76yu,
pBICCNsMMrSNRSNCi7207215Td180703b.mex.tar.gz,mex,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-igqss99,https://assets.nemoarchive.org/der-igqss99,
pBICCNsMMrSNRSNCi7207215Td180703b_S5_L002.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ny65cve,https://assets.nemoarchive.org/seq-ny65cve,
pBICCNsMMrSNRSNCi7207215Td180703b_S5_L001.v2.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-f8a5txs,https://assets.nemoarchive.org/seq-f8a5txs,
pBICCNsMMrSNRSNCi7207215Td180703b_S5_L002.v2.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-z9ezasj,https://assets.nemoarchive.org/seq-z9ezasj,
pBICCNsMMrSNRSNCi7207215Td180703b_S5_L001.fastq.tar,fastq,pBICCNsMMrSNRSNCi7207215Td180703b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-db64gqz,https://assets.nemoarchive.org/seq-db64gqz,
pBICCNsMMrBNSTi3Md180717b.bam.tar,bam,pBICCNsMMrBNSTi3Md180717b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-y6rvvhx,https://assets.nemoarchive.org/aln-y6rvvhx,
pBICCNsMMrBNSTi3Md180717b.mex.tar.gz,mex,pBICCNsMMrBNSTi3Md180717b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-vx4y0ec,https://assets.nemoarchive.org/der-vx4y0ec,
pBICCNsMMrBNSTi3Md180717b_S4_L002.fastq.tar,fastq,pBICCNsMMrBNSTi3Md180717b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-8gddfuf,https://assets.nemoarchive.org/seq-8gddfuf,
pBICCNsMMrBNSTi3Md180717b_S4_L001.fastq.tar,fastq,pBICCNsMMrBNSTi3Md180717b,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:seq-ku25ify,https://assets.nemoarchive.org/seq-ku25ify,
pBICCNsMMrHPFi7187196Bd180618.bam.tar,bam,pBICCNsMMrHPFi7187196Bd180618,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:aln-b73u2e0,https://assets.nemoarchive.org/aln-b73u2e0,
pBICCNsMMrHPFi7187196Bd180618.mex.tar.gz,mex,pBICCNsMMrHPFi7187196Bd180618,huang_sn_10xv2_proj,huang_sn_10xv2,nemo:der-2er7uer,https://assets.nemoarchive.org/der-2er7uer,
