Filename,Filetype,Sample ID,Project,Data Collection,R24 ID,File URI,Checksum
CEMBA190723_8F.demultiplexed.fastq.tar,fastq,CEMBA190723_8F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ckqpq37,https://assets.nemoarchive.org/seq-ckqpq37,b8b5a9bf0f2e420388721e39d5a428a6
CEMBA190709_7G.demultiplexed.fastq.tar,fastq,CEMBA190709_7G,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-fd78efw,https://assets.nemoarchive.org/seq-fd78efw,abb5c8db1c82e10bfb171ac044ea2318
CEMBA190314_12B.demultiplexed.fastq.tar,fastq,CEMBA190314_12B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-eheg2mk,https://assets.nemoarchive.org/seq-eheg2mk,
CEMBA190411_10C.demultiplexed.fastq.tar,fastq,CEMBA190411_10C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-owtw95z,https://assets.nemoarchive.org/seq-owtw95z,
CEMBA190530_9C.demultiplexed.fastq.tar,fastq,CEMBA190530_9C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-5dsf5bg,https://assets.nemoarchive.org/seq-5dsf5bg,e2d41a6552cb776b6ca1886fb7cd1917
CEMBA191212_8C.demultiplexed.fastq.tar,fastq,CEMBA191212_8C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-c9jho8t,https://assets.nemoarchive.org/seq-c9jho8t,9996282ba22a0807a47bd84a669f9f76
CEMBA180402_4F.demultiplexed.fastq.tar,fastq,CEMBA180402_4F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-jf4nsjf,https://assets.nemoarchive.org/seq-jf4nsjf,
CEMBA190627_10F.demultiplexed.fastq.tar,fastq,CEMBA190627_10F,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-rtij0yf,https://assets.nemoarchive.org/seq-rtij0yf,c9f9efb32174a544d95cf7c2e1201426
CEMBA200312_6H.demultiplexed.fastq.tar,fastq,CEMBA200312_6H,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-oo4217c,https://assets.nemoarchive.org/seq-oo4217c,69bf3e5f615c2a90b59da7a081535b83
CEMBA190702_7G.demultiplexed.fastq.tar,fastq,CEMBA190702_7G,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-xiz2rai,https://assets.nemoarchive.org/seq-xiz2rai,c4c2e2c6371bacd400571f7b374f3e63
CEMBA190730_10B.demultiplexed.fastq.tar,fastq,CEMBA190730_10B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-reqcpcw,https://assets.nemoarchive.org/seq-reqcpcw,243850964749943dd7fbd3d8e033240b
CEMBA190325_11B.demultiplexed.fastq.tar,fastq,CEMBA190325_11B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-5p8c8ok,https://assets.nemoarchive.org/seq-5p8c8ok,
CEMBA190718_6E.demultiplexed.fastq.tar,fastq,CEMBA190718_6E,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-4ytizke,https://assets.nemoarchive.org/seq-4ytizke,0f8a9638f299c858901208d4e61d2f83
CEMBA190620_11C.demultiplexed.fastq.tar,fastq,CEMBA190620_11C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-ahwcks1,https://assets.nemoarchive.org/seq-ahwcks1,ee04b189775d9bfd81cd83f1a268fc8a
CEMBA190326_9D.demultiplexed.fastq.tar,fastq,CEMBA190326_9D,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-p1991sw,https://assets.nemoarchive.org/seq-p1991sw,
CEMBA191205_8C.demultiplexed.fastq.tar,fastq,CEMBA191205_8C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-rkas193,https://assets.nemoarchive.org/seq-rkas193,de80256ca2cc1834a105177f3bf9d34a
CEMBA190523_10G.demultiplexed.fastq.tar,fastq,CEMBA190523_10G,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-3ok07ah,https://assets.nemoarchive.org/seq-3ok07ah,
CEMBA190530_11C.demultiplexed.fastq.tar,fastq,CEMBA190530_11C,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-cfh0f2t,https://assets.nemoarchive.org/seq-cfh0f2t,313a570349cf301b8930d7a282cb3931
CEMBA190404_9B.demultiplexed.fastq.tar,fastq,CEMBA190404_9B,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-90ik6ca,https://assets.nemoarchive.org/seq-90ik6ca,
CEMBA190423_10G.demultiplexed.fastq.tar,fastq,CEMBA190423_10G,ecker_sn_ATACseq_proj,ecker_sn_ATACseq,nemo:seq-8ueki2s,https://assets.nemoarchive.org/seq-8ueki2s,
